Matricola,idSubject,Mark
670865,s280,30
670865,s281,30
670866,s271,24
670866,s272,22
670866,s273,30
670866,s274,20
670866,s275,19
670866,s276,30
670866,s277,19
670866,s278,30
670866,s279,21
670866,s280,21
670866,s281,30
670867,s271,29
670867,s272,24
670867,s273,29
670867,s274,25
670867,s275,30
670867,s276,18
670867,s277,30
670867,s278,29
670867,s279,26
670867,s280,24
670867,s281,19
670868,s271,23
670868,s272,29
670868,s275,23
670868,s277,28
670869,s274,23
670869,s275,29
670869,s277,28
670869,s278,25
670869,s281,29
670870,s273,25
670870,s276,30
670870,s278,25
670870,s280,22
670871,s273,20
670871,s275,22
670871,s279,18
670871,s280,23
670871,s281,24
670872,s271,22
670872,s272,29
670872,s273,26
670872,s274,27
670872,s275,29
670872,s276,23
670872,s277,26
670872,s278,25
670872,s279,18
670872,s280,21
670872,s281,28
670873,s271,28
670873,s272,18
670873,s273,30
670873,s274,25
670873,s275,22
670873,s276,21
670873,s277,26
670873,s278,29
670873,s279,19
670873,s280,28
670873,s281,18
670874,s271,30
670874,s272,20
670874,s273,28
670874,s274,21
670874,s275,29
670874,s276,26
670874,s277,23
670874,s278,26
670874,s279,18
670874,s280,27
670874,s281,20
670875,s271,28
670875,s272,28
670875,s273,25
670875,s274,25
670875,s275,19
670875,s276,23
670875,s277,18
670876,s271,30
670876,s272,19
670876,s273,30
670876,s274,23
670876,s275,18
670876,s276,30
670876,s277,22
670876,s278,18
670876,s279,18
670876,s280,24
670876,s281,22
670877,s271,27
670877,s272,30
670877,s273,19
670877,s274,26
670877,s275,23
670877,s276,22
670877,s277,30
670877,s278,18
670877,s279,23
670877,s280,20
670877,s281,27
670878,s271,20
670878,s272,26
670878,s273,30
670878,s274,19
670878,s275,21
670878,s276,29
670878,s277,26
670878,s278,21
670878,s279,28
670878,s280,27
670878,s281,29
670879,s272,23
670879,s274,18
670879,s275,29
670879,s277,25
670879,s278,22
670879,s279,23
670879,s280,24
670880,s275,19
670880,s277,25
670881,s271,19
670881,s272,24
670881,s274,24
670881,s276,27
670881,s277,26
670882,s271,23
670882,s276,27
670882,s277,27
670883,s272,21
670883,s275,19
670883,s278,28
670883,s280,18
670884,s272,23
670884,s273,22
670884,s276,21
670884,s277,19
670884,s278,23
670884,s280,29
670884,s281,23
670885,s271,30
670885,s272,22
670885,s275,18
670885,s277,23
670885,s279,28
670886,s271,25
670886,s272,30
670886,s273,27
670886,s274,22
670886,s275,20
670886,s276,28
670886,s277,28
670886,s278,22
670886,s279,27
670886,s280,18
670886,s281,27
670887,s271,21
670887,s272,23
670887,s273,20
670887,s276,21
670887,s277,20
670887,s279,19
670887,s281,30
670888,s274,30
670888,s275,28
670888,s276,18
670888,s278,30
670888,s281,29
670889,s271,24
670889,s272,20
670889,s273,22
670889,s274,29
670889,s275,28
670889,s276,22
670889,s277,18
670889,s278,20
670889,s279,22
670889,s280,19
670889,s281,29
670890,s271,20
670890,s272,21
670890,s273,24
670890,s274,28
670890,s275,26
670890,s276,29
670890,s277,24
670890,s278,22
670890,s279,22
670890,s280,29
670890,s281,28
670891,s271,23
670891,s274,30
670891,s275,22
670891,s277,23
670892,s273,28
670892,s274,19
670892,s276,24
670892,s277,29
670893,s272,27
670893,s273,18
670893,s276,21
670893,s277,23
670894,s271,22
670894,s272,21
670894,s274,20
670894,s276,26
670894,s278,29
670894,s279,28
670894,s280,20
670894,s281,28
670895,s271,19
670895,s272,27
670895,s273,24
670895,s274,30
670895,s275,23
670895,s276,26
670895,s277,21
670895,s278,28
670895,s279,28
670895,s280,24
670895,s281,23
670896,s272,28
670896,s273,19
670896,s274,23
670896,s276,19
670896,s277,26
670897,s271,19
670898,s271,29
670898,s272,24
670898,s273,19
670898,s274,30
670898,s275,23
670898,s276,29
670898,s277,24
670898,s278,25
670898,s279,29
670898,s280,19
670898,s281,24
670899,s271,19
670899,s273,22
670899,s274,29
670899,s277,20
670899,s279,27
670899,s280,27
670899,s281,21
670900,s282,20
670900,s283,29
670900,s284,21
670900,s285,18
670900,s286,20
670900,s287,30
670900,s291,23
670900,s292,28
670900,s294,30
670900,s295,30
670900,s296,21
670900,s297,26
670900,s302,25
670900,s305,19
670900,s310,19
670901,s283,22
670901,s284,26
670901,s285,24
670901,s291,24
670901,s292,18
670901,s302,24
670901,s316,18
670902,s282,20
670902,s286,29
670902,s287,29
670902,s289,28
670902,s291,29
670902,s293,18
670902,s295,18
670902,s296,26
670902,s299,25
670902,s300,25
670902,s301,22
670902,s303,26
670902,s306,26
670902,s308,30
670902,s309,19
670902,s314,26
670903,s282,23
670903,s283,28
670903,s284,19
670903,s286,20
670903,s287,19
670903,s288,21
670903,s290,23
670903,s291,27
670903,s292,26
670903,s293,21
670903,s294,19
670903,s295,25
670903,s297,27
670903,s300,22
670903,s301,25
670903,s302,23
670903,s309,29
670903,s310,29
670904,s282,26
670904,s283,30
670904,s284,23
670904,s287,19
670904,s297,20
670904,s314,20
670905,s282,18
670905,s284,23
670905,s286,30
670905,s287,21
670905,s289,24
670905,s292,26
670905,s293,30
670905,s295,27
670905,s296,28
670905,s304,24
670905,s306,30
670905,s308,29
670905,s315,29
670906,s282,24
670906,s286,24
670906,s291,19
670906,s292,25
670906,s297,22
670906,s309,27
670906,s310,28
670906,s313,18
670906,s316,26
670907,s283,26
670907,s284,27
670907,s285,20
670907,s286,30
670907,s287,19
670907,s289,28
670907,s290,20
670907,s293,18
670907,s296,25
670907,s297,27
670907,s298,18
670907,s299,20
670907,s300,24
670907,s301,24
670907,s302,28
670907,s309,30
670907,s313,30
670907,s314,19
670908,s284,24
670908,s287,26
670908,s291,24
670908,s292,29
670908,s294,30
670908,s295,21
670908,s302,28
670908,s310,27
670909,s282,25
670909,s284,23
670910,s283,27
670910,s284,21
670910,s286,19
670910,s287,20
670910,s288,27
670910,s289,26
670910,s291,28
670910,s294,25
670910,s298,24
670910,s299,26
670910,s300,26
670910,s315,24
670911,s291,25
670911,s292,23
670911,s294,21
670912,s283,29
670912,s284,18
670912,s285,26
670912,s286,29
670912,s287,20
670912,s292,29
670912,s314,19
670913,s282,22
670913,s287,20
670913,s314,19
670914,s282,20
670914,s283,22
670914,s284,28
670914,s286,30
670914,s287,21
670914,s291,19
670914,s292,25
670914,s294,25
670914,s295,22
670914,s296,30
670914,s297,24
670914,s302,25
670914,s309,25
670914,s310,24
670915,s282,22
670915,s284,30
670915,s286,30
670915,s291,20
670915,s292,24
670915,s295,19
670915,s296,27
670915,s302,23
670915,s305,19
670915,s310,18
670915,s316,28
670916,s283,30
670916,s287,21
670916,s292,26
670916,s294,20
670916,s304,28
670916,s310,23
670916,s316,20
670917,s284,20
670917,s287,22
670917,s295,19
670917,s304,29
670917,s306,26
670917,s314,26
670918,s287,26
670918,s291,20
670918,s292,27
670918,s295,19
670918,s297,23
670918,s302,21
670918,s304,29
670918,s310,25
670918,s314,26
670919,s282,29
670919,s283,26
670919,s285,25
670919,s286,21
670919,s290,21
670919,s291,27
670919,s292,19
670919,s294,18
670919,s296,29
670919,s297,23
670919,s309,20
670919,s313,27
670919,s314,24
670920,s294,25
670920,s295,21
670920,s310,21
670920,s316,29
670921,s282,24
670921,s283,20
670921,s284,20
670921,s287,27
670921,s291,29
670921,s292,25
670921,s302,30
670921,s306,26
670921,s314,22
670922,s284,26
670922,s287,23
670922,s291,28
670923,s283,28
670923,s285,26
670923,s286,27
670923,s290,19
670923,s316,25
670924,s283,22
670924,s284,21
670924,s286,25
670924,s287,26
670924,s289,24
670924,s291,21
670924,s292,25
670924,s293,23
670924,s294,29
670924,s297,27
670924,s299,29
670924,s303,26
670924,s305,19
670924,s312,30
670924,s314,18
670925,s284,30
670925,s286,25
670925,s291,18
670925,s292,23
670925,s295,18
670925,s296,22
670925,s297,21
670925,s302,26
670925,s305,22
670925,s309,27
670925,s313,19
670925,s314,20
670926,s282,20
670926,s284,18
670926,s286,29
670926,s287,28
670926,s291,19
670926,s293,18
670926,s294,24
670926,s296,19
670926,s298,21
670926,s300,26
670926,s314,30
670927,s282,18
670927,s283,27
670927,s284,27
670927,s285,26
670927,s286,20
670927,s287,27
670927,s289,24
670927,s293,21
670927,s297,26
670927,s299,18
670927,s300,29
670927,s301,20
670927,s302,21
670927,s304,21
670927,s308,21
670927,s310,19
670927,s313,24
670927,s315,25
670928,s283,26
670928,s284,30
670928,s285,21
670928,s286,24
670928,s287,20
670929,s282,27
670929,s283,21
670929,s284,28
670929,s286,18
670929,s287,30
670929,s288,27
670929,s293,27
670929,s298,20
670929,s299,20
670929,s300,29
670929,s303,26
670929,s304,26
670929,s305,22
670929,s308,21
670929,s309,20
670929,s310,22
670929,s313,25
670929,s314,22
670930,s282,29
670930,s284,24
670930,s286,21
670930,s290,28
670930,s295,23
670930,s296,27
670930,s302,23
670930,s309,22
670930,s310,18
670930,s313,24
670930,s314,21
670931,s282,25
670931,s283,18
670931,s284,22
670931,s287,21
670931,s292,25
670931,s294,21
670931,s297,23
670931,s306,23
670931,s310,18
670931,s314,23
670932,s287,20
670932,s294,27
670932,s295,24
670932,s297,22
670932,s302,23
670932,s304,26
670932,s306,20
670932,s310,18
670932,s314,24
670933,s282,26
670934,s282,26
670934,s284,18
670934,s287,30
670934,s292,26
670934,s294,21
670934,s310,25
670935,s282,19
670935,s283,26
670935,s284,20
670935,s285,18
670935,s294,27
670935,s310,23
670935,s314,25
670936,s282,18
670936,s284,26
670936,s286,25
670936,s287,21
670936,s288,20
670936,s298,24
670936,s300,27
670936,s302,30
670936,s304,29
670936,s310,19
670936,s312,19
670936,s313,24
670936,s315,27
670937,s282,26
670937,s286,21
670937,s287,29
670937,s288,26
670937,s290,25
670937,s291,26
670937,s294,27
670937,s295,19
670937,s298,24
670937,s299,28
670937,s300,28
670937,s301,21
670937,s304,21
670937,s305,30
670937,s309,21
670937,s312,30
670937,s314,24
670938,s282,26
670938,s287,26
670938,s291,18
670938,s292,20
670938,s297,18
670938,s314,23
670939,s282,23
670939,s283,29
670939,s284,18
670939,s286,18
670939,s287,18
670939,s291,23
670939,s292,27
670939,s294,20
670939,s295,27
670939,s297,27
670939,s302,27
670939,s306,28
670939,s310,27
670940,s282,18
670940,s284,20
670940,s286,28
670940,s287,27
670941,s282,21
670941,s283,27
670941,s284,28
670941,s286,30
670941,s287,22
670941,s291,23
670941,s292,19
670941,s294,23
670941,s295,28
670941,s297,30
670941,s302,29
670941,s310,23
670942,s282,28
670942,s283,25
670942,s284,18
670942,s286,21
670942,s287,21
670942,s291,21
670942,s292,19
670942,s294,24
670942,s295,27
670942,s297,22
670942,s302,26
670942,s304,26
670942,s306,26
670942,s310,29
670943,s283,27
670943,s287,29
670943,s291,18
670943,s294,25
670943,s297,29
670943,s302,22
670943,s314,22
670944,s282,18
670944,s284,27
670944,s287,18
670944,s291,20
670944,s294,20
670944,s295,27
670944,s304,30
670945,s284,20
670945,s286,28
670945,s290,26
670945,s292,18
670945,s294,24
670945,s295,29
670945,s296,26
670945,s305,26
670945,s309,21
670945,s313,20
670946,s282,19
670946,s283,23
670946,s284,24
670946,s285,22
670946,s294,28
670946,s297,28
670946,s302,26
670946,s314,19
670947,s282,29
670947,s283,25
670947,s284,18
670947,s286,29
670947,s287,26
670947,s291,29
670947,s292,25
670947,s294,19
670947,s295,30
670947,s297,24
670947,s302,25
670947,s310,23
670948,s282,23
670948,s283,24
670948,s285,30
670948,s286,18
670948,s294,28
670948,s295,24
670948,s296,24
670948,s297,20
670948,s302,29
670948,s314,24
670949,s284,22
670949,s286,25
670949,s290,28
670949,s291,21
670949,s314,24
670950,s282,23
670950,s287,18
670950,s291,18
670950,s292,25
670950,s294,22
670950,s314,30
670951,s287,18
670952,s283,28
670952,s285,19
670952,s286,20
670952,s291,19
670952,s292,23
670952,s314,26
670953,s283,25
670953,s284,29
670953,s287,26
670953,s292,21
670953,s294,27
670953,s306,30
670953,s316,27
670954,s282,20
670954,s283,22
670954,s284,26
670954,s286,28
670954,s290,18
670954,s292,19
670954,s302,28
670954,s309,26
670954,s314,26
670955,s282,19
670955,s292,25
670955,s302,23
670956,s282,23
670956,s283,25
670956,s284,22
670956,s286,21
670956,s287,27
670956,s291,25
670956,s292,26
670956,s294,29
670956,s295,25
670956,s297,27
670956,s302,22
670956,s310,25
670957,s283,18
670957,s284,23
670957,s286,24
670957,s290,25
670957,s291,18
670957,s292,24
670957,s295,29
670957,s296,27
670957,s314,24
670958,s283,30
670958,s284,18
670958,s285,27
670958,s291,21
670958,s292,30
670958,s294,18
670959,s283,27
670959,s284,22
670959,s286,19
670959,s290,24
670959,s291,25
670959,s295,19
670959,s297,28
670959,s302,23
670959,s305,26
670959,s309,23
670959,s310,28
670959,s313,19
670959,s314,18
670960,s287,18
670960,s291,26
670960,s292,22
670960,s294,29
670960,s295,29
670960,s297,26
670960,s306,24
670960,s314,19
670961,s283,28
670961,s284,25
670961,s286,26
670961,s287,24
670961,s293,28
670961,s294,19
670961,s295,25
670961,s298,26
670961,s299,20
670961,s301,26
670961,s303,20
670961,s304,23
670961,s306,24
670961,s309,26
670961,s310,30
670961,s312,26
670961,s316,20
670962,s282,30
670962,s286,22
670962,s287,21
670962,s288,21
670962,s293,19
670962,s295,28
670962,s296,18
670962,s298,18
670962,s301,29
670962,s302,27
670962,s304,25
670962,s305,30
670962,s306,20
670962,s309,29
670962,s312,20
670962,s315,24
670963,s282,29
670963,s283,30
670963,s284,25
670963,s285,21
670963,s286,19
670963,s287,23
670963,s291,22
670963,s292,30
670963,s294,23
670963,s295,18
670963,s297,26
670963,s302,27
670963,s304,20
670963,s306,20
670963,s310,19
670964,s282,29
670964,s283,27
670964,s284,25
670964,s285,22
670964,s286,21
670964,s287,26
670964,s290,25
670964,s291,20
670964,s292,22
670964,s294,24
670964,s295,29
670964,s297,29
670964,s302,28
670964,s305,28
670964,s310,26
670965,s287,19
670965,s292,21
670965,s294,25
670965,s295,25
670965,s297,29
670965,s304,30
670965,s316,25
670966,s282,28
670966,s283,23
670966,s285,26
670966,s286,30
670967,s284,26
670967,s292,27
670967,s294,19
670968,s282,25
670968,s283,27
670968,s284,23
670968,s286,22
670968,s287,28
670968,s291,29
670968,s292,18
670968,s294,24
670968,s295,18
670968,s297,28
670968,s302,27
670968,s304,28
670968,s310,19
670968,s314,20
670969,s282,28
670969,s284,30
670969,s286,19
670969,s290,18
670969,s294,25
670969,s297,22
670970,s287,26
670970,s291,29
670970,s316,27
670971,s282,27
670971,s283,26
670971,s284,20
670971,s285,18
670971,s286,30
670971,s287,23
670971,s288,24
670971,s289,24
670971,s291,30
670971,s292,26
670971,s293,26
670971,s294,20
670971,s295,26
670971,s296,28
670971,s297,18
670971,s298,26
670971,s299,23
670971,s302,22
670971,s308,26
670971,s310,22
670971,s313,22
670972,s283,21
670972,s284,30
670972,s287,22
670972,s295,29
670972,s297,29
670972,s306,24
670972,s314,20
670973,s282,27
670973,s283,29
670973,s284,23
670973,s286,20
670973,s287,25
670973,s291,19
670973,s292,27
670973,s294,30
670973,s295,30
670973,s296,29
670973,s297,28
670973,s302,24
670973,s310,21
670973,s313,25
670974,s284,29
670974,s291,23
670974,s295,29
670974,s317,26
670975,s287,28
670975,s291,28
670975,s294,27
670975,s295,26
670975,s314,23
670976,s286,30
670976,s291,25
670976,s294,29
670976,s295,24
670976,s309,20
670976,s314,26
670977,s287,20
670977,s291,18
670977,s316,24
670978,s282,18
670978,s284,21
670978,s287,29
670978,s292,21
670978,s314,24
670979,s282,25
670979,s284,20
670979,s292,27
670979,s295,23
670979,s302,24
670979,s316,21
670980,s282,27
670980,s283,26
670980,s286,28
670981,s283,23
670981,s287,26
670981,s291,26
670981,s292,25
670981,s314,29
670982,s283,24
670982,s285,22
670982,s291,29
670982,s292,19
670982,s316,20
670983,s291,22
670983,s292,19
670983,s295,27
670983,s297,20
670984,s282,24
670984,s287,21
670984,s291,24
670984,s292,23
670984,s316,29
670985,s283,24
670985,s286,20
670985,s287,22
670985,s288,27
670985,s290,21
670985,s291,25
670985,s292,24
670985,s294,19
670985,s295,30
670985,s296,18
670985,s299,19
670985,s316,18
670986,s291,27
670986,s292,27
670986,s297,28
670986,s316,23
670987,s286,21
670987,s287,26
670987,s291,20
670987,s292,25
670987,s293,22
670987,s314,30
670988,s282,20
670988,s283,21
670988,s284,27
670988,s286,23
670988,s287,22
670988,s291,20
670988,s292,30
670988,s294,24
670988,s295,22
670988,s297,29
670988,s302,21
670988,s310,21
670989,s282,23
670989,s283,21
670989,s284,25
670989,s286,29
670989,s287,18
670989,s288,22
670989,s291,26
670989,s292,22
670989,s293,21
670989,s294,26
670989,s295,21
670989,s296,30
670989,s297,22
670989,s298,30
670989,s300,28
670989,s302,22
670989,s304,25
670989,s306,29
670989,s308,30
670989,s309,29
670989,s310,20
670990,s282,29
670990,s283,22
670990,s286,26
670990,s291,28
670990,s294,27
670990,s295,18
670990,s302,29
670990,s309,26
670990,s314,22
670991,s286,19
670991,s292,26
670991,s294,28
670991,s295,20
670991,s297,25
670991,s314,27
670992,s282,30
670992,s283,28
670992,s291,19
670992,s297,22
670992,s302,28
670993,s287,29
670993,s291,27
670993,s292,22
670993,s316,21
670994,s283,19
670994,s284,26
670994,s292,30
670994,s294,26
670994,s295,20
670994,s297,21
670995,s282,20
670995,s283,27
670995,s316,20
670996,s287,24
670996,s292,20
670996,s294,30
670996,s295,29
670996,s297,25
670996,s304,26
670996,s306,18
670996,s314,25
670997,s286,30
670998,s283,23
670998,s286,20
670998,s287,25
670998,s288,20
670998,s291,26
670998,s293,26
670998,s294,21
670998,s296,18
670998,s297,23
670998,s305,21
670998,s308,27
670998,s310,25
670998,s312,21
670998,s313,22
670998,s314,20
670999,s282,26
670999,s283,20
670999,s284,26
670999,s285,18
670999,s287,29
670999,s295,20
670999,s302,18
670999,s304,24
670999,s306,29
670999,s310,23
670999,s317,21
671000,s389,24
671000,s390,20
671000,s391,29
671000,s392,29
671000,s393,30
671000,s394,27
671000,s397,27
671000,s400,24
671000,s404,21
671000,s405,26
671000,s407,23
671000,s411,18
671000,s413,19
671001,s390,25
671001,s395,23
671001,s397,24
671001,s399,28
671001,s401,18
671001,s402,23
671001,s404,19
671001,s409,23
671001,s410,19
671001,s413,27
671002,s389,24
671002,s391,30
671002,s392,23
671002,s393,22
671002,s395,22
671002,s396,26
671002,s397,27
671002,s400,30
671002,s402,29
671002,s403,26
671002,s404,24
671002,s405,20
671002,s406,23
671002,s407,18
671002,s408,24
671003,s388,28
671003,s390,30
671003,s392,20
671003,s393,25
671003,s394,23
671003,s395,26
671003,s396,26
671003,s398,24
671003,s400,26
671003,s404,18
671003,s405,21
671003,s407,29
671003,s408,28
671003,s409,24
671003,s410,24
671003,s411,30
671003,s413,24
671004,s390,21
671004,s391,18
671004,s392,23
671004,s393,22
671004,s397,23
671004,s398,30
671004,s400,20
671004,s406,30
671004,s407,18
671004,s408,26
671004,s409,28
671004,s410,29
671005,s390,19
671005,s391,22
671005,s393,26
671005,s394,20
671005,s395,26
671005,s396,22
671005,s397,20
671005,s398,18
671005,s399,20
671005,s400,19
671005,s402,24
671005,s403,28
671005,s404,23
671005,s405,28
671005,s406,29
671005,s409,25
671005,s410,26
671005,s411,25
671005,s412,25
671006,s393,30
671006,s394,22
671006,s400,20
671006,s401,25
671006,s402,20
671006,s403,30
671006,s404,18
671006,s405,19
671006,s406,27
671006,s407,24
671006,s410,23
671006,s413,19
671007,s388,23
671007,s389,26
671007,s392,28
671007,s393,18
671007,s394,20
671007,s395,28
671007,s396,29
671007,s397,30
671007,s398,24
671007,s399,28
671008,s390,20
671008,s393,29
671008,s394,28
671008,s395,25
671008,s403,30
671008,s404,18
671008,s405,22
671008,s408,30
671008,s409,27
671008,s411,19
671008,s413,24
671009,s388,24
671009,s389,19
671009,s390,30
671009,s391,27
671009,s392,24
671009,s393,19
671009,s394,19
671009,s395,19
671009,s396,21
671009,s397,18
671009,s398,22
671009,s399,28
671009,s400,28
671009,s401,27
671009,s402,18
671009,s403,21
671009,s404,27
671009,s405,23
671009,s406,27
671009,s407,22
671009,s408,27
671009,s409,23
671009,s410,24
671009,s411,21
671009,s412,29
671009,s413,28
671010,s388,26
671010,s389,28
671010,s390,30
671010,s391,19
671010,s392,18
671010,s393,24
671010,s394,19
671010,s395,28
671010,s396,20
671010,s397,24
671010,s398,25
671010,s399,30
671010,s400,26
671010,s401,22
671010,s402,27
671010,s403,20
671010,s404,26
671010,s405,21
671010,s406,18
671010,s407,18
671010,s408,20
671010,s409,26
671010,s410,25
671010,s411,30
671010,s412,23
671010,s413,18
671011,s388,26
671011,s389,19
671011,s393,18
671011,s395,24
671011,s401,27
671011,s402,18
671011,s403,18
671011,s404,28
671011,s409,22
671012,s388,29
671012,s389,20
671012,s390,18
671012,s396,27
671012,s397,25
671012,s398,24
671012,s399,19
671012,s402,18
671012,s403,18
671012,s406,23
671012,s408,18
671012,s409,18
671012,s410,27
671012,s413,21
671013,s391,21
671013,s392,30
671013,s396,28
671013,s397,21
671013,s401,20
671013,s403,28
671013,s404,27
671013,s406,28
671013,s407,18
671013,s408,24
671013,s410,24
671013,s411,28
671013,s412,25
671014,s388,30
671014,s389,22
671014,s390,29
671014,s393,24
671014,s395,29
671014,s397,28
671014,s399,23
671015,s388,26
671015,s389,27
671015,s390,22
671015,s391,30
671015,s392,20
671015,s393,20
671015,s394,30
671015,s395,27
671015,s396,20
671015,s397,23
671015,s398,29
671015,s399,22
671015,s400,25
671015,s401,27
671015,s402,29
671015,s403,21
671015,s404,20
671015,s405,25
671015,s406,19
671015,s407,20
671015,s408,23
671015,s409,26
671015,s410,19
671015,s411,24
671015,s412,28
671015,s413,18
671016,s388,21
671016,s389,29
671016,s391,25
671016,s392,20
671016,s393,19
671016,s395,28
671016,s396,22
671016,s397,26
671016,s398,22
671016,s399,20
671016,s400,21
671016,s401,19
671016,s404,20
671016,s405,27
671016,s406,30
671016,s407,25
671016,s408,20
671016,s409,23
671016,s410,22
671016,s411,30
671016,s412,30
671016,s413,29
671017,s392,29
671017,s394,29
671017,s400,26
671017,s402,27
671017,s403,19
671017,s404,19
671017,s405,24
671017,s406,20
671017,s407,28
671017,s408,30
671017,s409,29
671017,s410,24
671017,s413,20
671018,s392,25
671018,s393,21
671018,s396,21
671018,s398,26
671018,s402,27
671018,s404,27
671018,s405,27
671018,s406,20
671018,s407,30
671018,s408,25
671018,s410,29
671018,s411,27
671018,s413,30
671019,s388,22
671019,s389,24
671019,s393,30
671019,s394,19
671019,s396,22
671019,s398,19
671019,s399,23
671019,s401,25
671019,s402,24
671019,s403,21
671019,s406,29
671019,s407,22
671019,s409,18
671019,s412,24
671020,s388,29
671020,s391,25
671020,s392,21
671020,s395,23
671020,s396,26
671020,s398,24
671020,s399,23
671020,s402,21
671020,s404,22
671020,s406,21
671020,s407,29
671020,s408,30
671020,s413,30
671021,s389,20
671021,s391,30
671021,s392,19
671021,s393,22
671021,s398,26
671021,s399,29
671021,s400,25
671021,s405,28
671021,s407,24
671021,s408,22
671021,s412,28
671022,s388,27
671022,s389,20
671022,s394,22
671022,s396,19
671022,s398,30
671022,s402,19
671022,s403,30
671022,s405,20
671022,s407,23
671022,s413,18
671023,s388,25
671023,s389,23
671023,s391,26
671023,s392,22
671023,s393,19
671023,s394,19
671023,s395,23
671023,s397,23
671023,s400,18
671023,s401,30
671023,s402,29
671023,s403,19
671023,s404,18
671023,s409,18
671023,s410,30
671023,s411,28
671023,s413,27
671024,s390,22
671024,s393,24
671024,s395,25
671024,s398,19
671024,s399,22
671024,s401,18
671024,s403,21
671024,s404,29
671024,s405,23
671024,s410,29
671024,s411,26
671025,s388,30
671025,s391,28
671025,s393,18
671025,s396,27
671025,s398,21
671025,s399,27
671025,s400,21
671025,s402,23
671025,s403,20
671025,s405,28
671025,s408,21
671025,s409,30
671025,s411,28
671025,s412,27
671026,s388,27
671026,s389,30
671026,s390,24
671026,s393,26
671026,s397,19
671026,s398,28
671026,s400,30
671026,s401,23
671026,s402,27
671026,s403,27
671026,s404,22
671026,s405,18
671026,s406,25
671026,s408,23
671026,s410,25
671026,s411,23
671026,s412,29
671026,s413,23
671027,s388,22
671027,s390,26
671027,s391,24
671027,s395,29
671027,s397,26
671027,s398,25
671027,s401,22
671027,s402,23
671027,s403,28
671027,s404,23
671027,s408,22
671027,s409,25
671027,s410,20
671027,s411,25
671027,s412,26
671027,s413,30
671028,s390,27
671028,s391,28
671028,s395,27
671028,s398,30
671028,s399,25
671029,s388,30
671029,s389,19
671029,s390,26
671029,s391,24
671029,s392,30
671029,s394,30
671029,s395,29
671029,s397,18
671029,s400,25
671029,s401,20
671029,s403,25
671029,s404,20
671029,s405,28
671029,s406,18
671029,s408,22
671029,s413,22
671030,s388,18
671030,s391,20
671030,s392,19
671030,s393,29
671030,s394,23
671030,s398,21
671030,s399,29
671030,s401,28
671030,s410,29
671030,s412,30
671031,s389,27
671031,s396,26
671031,s399,18
671032,s389,24
671032,s390,26
671032,s394,27
671032,s395,30
671032,s396,25
671032,s399,27
671032,s401,18
671032,s404,23
671032,s406,30
671032,s407,19
671032,s408,30
671032,s412,26
671033,s392,22
671033,s393,30
671033,s394,29
671033,s395,27
671033,s396,21
671033,s397,19
671033,s398,25
671033,s399,30
671033,s400,19
671033,s404,30
671033,s410,21
671033,s411,30
671033,s412,23
671034,s388,23
671034,s390,18
671034,s391,23
671034,s393,30
671034,s396,19
671034,s397,20
671034,s400,27
671034,s402,26
671034,s408,19
671034,s409,19
671034,s412,18
671035,s388,29
671035,s389,22
671035,s390,18
671035,s393,19
671035,s396,30
671035,s397,20
671035,s398,19
671035,s399,29
671035,s400,28
671035,s404,28
671035,s406,29
671035,s407,19
671035,s408,24
671035,s409,21
671035,s411,24
671035,s412,21
671036,s388,27
671036,s389,23
671036,s390,28
671036,s391,22
671036,s392,20
671036,s393,20
671036,s394,26
671036,s395,18
671036,s396,22
671036,s397,24
671036,s398,21
671036,s399,30
671036,s400,25
671036,s401,23
671036,s402,29
671036,s403,29
671036,s404,23
671036,s405,27
671036,s406,25
671036,s407,27
671036,s408,18
671036,s409,29
671036,s410,19
671036,s411,22
671036,s412,18
671036,s413,21
671037,s389,19
671037,s393,22
671037,s394,22
671037,s396,29
671037,s398,22
671037,s399,30
671038,s389,23
671038,s390,24
671038,s391,19
671038,s393,28
671038,s394,20
671038,s395,26
671038,s396,24
671038,s397,28
671038,s400,20
671038,s401,26
671038,s402,30
671038,s406,22
671038,s407,28
671038,s408,24
671038,s410,20
671038,s411,21
671038,s412,30
671038,s413,18
671039,s388,23
671039,s389,27
671039,s390,30
671039,s391,19
671039,s392,29
671039,s393,18
671039,s394,28
671039,s396,28
671039,s398,27
671039,s399,19
671040,s388,18
671040,s389,25
671040,s390,19
671040,s391,21
671040,s392,19
671040,s393,22
671040,s394,26
671040,s395,24
671040,s396,28
671040,s397,25
671040,s398,26
671040,s399,23
671040,s400,29
671040,s401,29
671040,s402,27
671040,s403,24
671040,s404,30
671040,s405,19
671040,s406,30
671040,s407,30
671040,s408,27
671040,s409,20
671040,s410,18
671040,s411,21
671040,s412,18
671040,s413,20
671041,s388,22
671041,s389,24
671041,s390,18
671041,s392,27
671041,s393,21
671041,s394,18
671041,s395,30
671041,s396,25
671041,s399,24
671042,s388,21
671042,s389,29
671042,s390,23
671042,s391,29
671042,s397,27
671042,s398,29
671042,s399,23
671043,s390,20
671043,s391,29
671043,s394,26
671043,s395,22
671043,s396,24
671043,s397,26
671043,s404,28
671043,s407,30
671044,s388,25
671044,s389,23
671044,s391,19
671044,s392,30
671044,s395,19
671044,s396,26
671045,s389,22
671045,s390,19
671045,s394,26
671045,s395,30
671045,s396,21
671045,s397,28
671046,s389,29
671046,s390,26
671046,s394,20
671046,s396,18
671046,s397,21
