Matricola,idSubject,Mark
675759,s276,23
675759,s275,29
675760,s278,26
675760,s279,30
675760,s280,19
675760,s275,23
675760,s271,28
675760,s272,26
675761,s273,22
675762,s272,30
675762,s275,21
675762,s276,25
675762,s277,19
675763,s273,30
675763,s276,18
675763,s278,26
675763,s280,27
675763,s281,19
675764,s274,19
675764,s276,25
675764,s278,28
675764,s280,18
675764,s281,24
675764,s272,25
675765,s278,20
675765,s277,24
675765,s279,21
675765,s271,24
675765,s275,24
675765,s276,30
675766,s274,19
675766,s281,21
675766,s275,23
675766,s280,28
675766,s273,21
675766,s279,25
675766,s278,19
675766,s277,22
675766,s276,30
675766,s271,19
675766,s272,18
675767,s279,30
675767,s277,25
675767,s276,29
675767,s275,21
675767,s274,28
675767,s273,29
675767,s271,20
675767,s272,28
675767,s278,25
675767,s280,25
675767,s281,18
675768,s274,20
675768,s279,19
675768,s278,26
675768,s277,22
675768,s276,27
675768,s271,25
675768,s273,27
675768,s272,19
675768,s275,29
675768,s280,21
675768,s281,27
675769,s275,21
675769,s281,18
675769,s277,22
675769,s274,30
675770,s271,30
675770,s273,19
675770,s277,20
675770,s280,27
675770,s275,24
675770,s274,30
675770,s281,26
675771,s272,30
675771,s273,30
675771,s274,25
675771,s276,21
675771,s275,30
675771,s271,25
675771,s281,20
675771,s277,27
675771,s279,23
675771,s278,21
675771,s280,24
675772,s272,18
675772,s275,24
675772,s277,23
675772,s278,26
675772,s273,22
675772,s279,21
675773,s280,22
675773,s281,23
675773,s274,29
675773,s275,18
675773,s278,28
675774,s277,27
675774,s276,21
675774,s275,24
675774,s274,24
675774,s273,24
675775,s277,19
675775,s276,25
675775,s275,27
675775,s274,20
675775,s272,29
675776,s275,23
675776,s271,23
675776,s278,30
675776,s279,23
675776,s277,20
675776,s276,22
675776,s272,25
675776,s280,22
675776,s281,21
675776,s274,26
675776,s273,28
675777,s280,28
675777,s277,24
675777,s281,29
675777,s271,27
675777,s272,23
675777,s273,23
675777,s274,27
675777,s275,30
675777,s276,19
675777,s278,28
675777,s279,23
675778,s275,26
675778,s272,29
675779,s281,20
675779,s280,23
675779,s278,26
675779,s277,18
675779,s276,29
675779,s275,20
675779,s271,26
675779,s272,23
675779,s279,27
675779,s274,29
675779,s273,23
675780,s277,23
675781,s273,29
675781,s275,26
675781,s271,29
675782,s275,29
675782,s280,21
675782,s278,26
675782,s277,27
675782,s276,22
675782,s271,20
675782,s279,25
675783,s278,28
675783,s281,19
675783,s274,25
675783,s273,28
675783,s272,30
675783,s271,19
675784,s277,27
675784,s276,23
675784,s275,26
675784,s274,26
675784,s278,24
675784,s280,22
675785,s273,27
675785,s272,21
675785,s274,27
675785,s275,20
675785,s276,24
675785,s277,28
675785,s278,19
675785,s279,24
675785,s280,26
675785,s281,25
675785,s271,29
675786,s272,22
675786,s273,20
675787,s272,23
675787,s274,24
675787,s271,21
675787,s280,28
675787,s279,26
675787,s277,21
675787,s273,29
675788,s275,23
675788,s272,28
675788,s271,24
675788,s274,27
675788,s273,25
675788,s281,28
675788,s276,21
675788,s277,25
675788,s278,26
675788,s279,29
675788,s280,23
675789,s272,18
675789,s276,18
675789,s274,24
675790,s279,30
675790,s271,21
675790,s272,21
675790,s273,29
675790,s275,29
675790,s278,29
675790,s280,23
675790,s277,24
675790,s274,25
675790,s276,19
675790,s281,21
675791,s275,23
675791,s276,29
675791,s281,25
675791,s279,20
675791,s280,23
675791,s271,25
675791,s272,23
675791,s278,22
675791,s273,27
675791,s277,18
675791,s274,23
675792,s277,21
675792,s278,20
675792,s279,18
675792,s280,20
675792,s281,30
675792,s275,26
675792,s276,30
675792,s274,24
675792,s272,18
675792,s271,30
675792,s273,25
675793,s276,27
675793,s279,22
675793,s274,28
675793,s275,28
675793,s277,26
675793,s278,20
675793,s280,18
675794,s277,25
675794,s276,18
675794,s274,23
675794,s271,20
675795,s280,24
675795,s279,29
675795,s272,24
675795,s278,20
675795,s277,27
675795,s276,30
675795,s275,25
675795,s281,25
675795,s271,21
675795,s273,28
675795,s274,26
675796,s275,26
675796,s271,20
675797,s275,22
675797,s281,19
675797,s273,18
675797,s276,29
675797,s272,22
675797,s278,29
675797,s277,23
675798,s272,20
675798,s280,21
675798,s275,26
675798,s273,25
675798,s281,18
675798,s274,29
675799,s280,23
675799,s281,30
675799,s271,20
675799,s272,21
675799,s273,21
675799,s274,29
675799,s279,24
675799,s277,30
675799,s275,24
675799,s276,28
675799,s278,23
675800,s273,27
675800,s276,25
675800,s271,22
675801,s277,19
675801,s278,21
675801,s279,20
675801,s275,21
675801,s271,24
675802,s274,29
675802,s275,27
675802,s276,29
675802,s277,30
675802,s281,29
675802,s280,28
675803,s273,24
675803,s275,19
675803,s277,29
675803,s279,22
675803,s280,27
675803,s281,25
675803,s271,25
675804,s277,19
675804,s276,29
675804,s274,26
675804,s273,28
675804,s275,22
675805,s281,23
675805,s274,24
675805,s275,18
675805,s278,28
675806,s276,29
675806,s275,26
675806,s273,25
675807,s272,22
675807,s281,25
675807,s279,23
675807,s278,30
675807,s277,20
675807,s273,26
675808,s277,23
675808,s275,26
675808,s274,28
675808,s273,28
675808,s272,18
675808,s271,26
675809,s277,27
675809,s271,18
675809,s278,20
675810,s281,18
675810,s280,27
675810,s278,24
675810,s279,24
675810,s275,18
675810,s277,23
675810,s276,30
675810,s274,27
675810,s273,23
675810,s272,30
675810,s271,18
675811,s272,25
675811,s277,29
675811,s275,26
675811,s274,24
675812,s279,18
675812,s278,28
675812,s275,23
675812,s274,21
675812,s271,27
675812,s272,25
675812,s273,19
675812,s276,25
675813,s272,30
675813,s271,26
675813,s273,19
675813,s275,25
675814,s280,20
675814,s276,26
675814,s275,25
675814,s279,20
675814,s278,23
675814,s273,20
675814,s271,22
675815,s271,27
675815,s277,28
675815,s278,21
675815,s279,24
675815,s280,20
675815,s272,30
675815,s276,22
675815,s275,22
675815,s274,30
675815,s281,24
675815,s273,21
675816,s280,21
675816,s279,29
675816,s272,29
675816,s271,25
675816,s281,23
675816,s273,21
675816,s278,30
675816,s277,25
675816,s276,22
675816,s274,25
675816,s275,19
675817,s278,21
675817,s281,18
675817,s280,26
675817,s279,27
675817,s277,26
675817,s276,27
675817,s275,28
675817,s274,23
675817,s273,21
675817,s271,21
675817,s272,19
675818,s271,22
675818,s277,18
675818,s273,26
675818,s278,25
675818,s272,30
675818,s276,20
675818,s274,28
675818,s275,18
675818,s279,25
675818,s280,22
675818,s281,18
675819,s280,27
675819,s278,20
675819,s277,19
675819,s275,22
675819,s274,20
675819,s273,23
675819,s272,18
675819,s279,25
675820,s276,29
675820,s277,18
675821,s273,20
675821,s274,20
675821,s275,30
675821,s276,22
675821,s277,24
675821,s278,20
675821,s279,30
675821,s271,24
675821,s272,19
675821,s281,21
675821,s280,27
675822,s281,29
675822,s280,28
675822,s278,20
675822,s274,23
675822,s273,24
675822,s272,25
675822,s271,26
675822,s279,23
675823,s281,26
675823,s280,27
675823,s277,21
675823,s278,22
675823,s276,29
675823,s275,23
675823,s274,29
675823,s273,30
675823,s272,28
675823,s271,29
675823,s279,30
675824,s271,24
675824,s272,20
675824,s277,25
675824,s276,18
675825,s272,26
675825,s281,29
675825,s280,28
675825,s279,29
675825,s278,30
675825,s277,18
675825,s271,30
675825,s273,28
675825,s274,23
675825,s275,21
675825,s276,25
675826,s271,22
675826,s281,23
675826,s280,24
675826,s279,19
675826,s278,21
675826,s276,22
675826,s275,19
675826,s272,27
675826,s277,25
675826,s274,30
675826,s273,27
675827,s274,21
675827,s276,20
675827,s277,29
675827,s278,27
675827,s281,29
675827,s279,20
675828,s271,21
675828,s273,28
675828,s275,30
675829,s273,18
675829,s274,30
675829,s276,28
675830,s271,25
675830,s273,22
675830,s272,23
675830,s275,24
675830,s276,27
675830,s277,28
675830,s278,24
675830,s279,24
675830,s280,19
675830,s274,25
675830,s281,22
675831,s271,25
675832,s277,22
675832,s272,19
675832,s274,27
675832,s275,22
675832,s279,19
675832,s276,27
675832,s280,23
675833,s276,25
675833,s274,29
675833,s273,19
675833,s271,18
675834,s276,28
675834,s275,24
675834,s274,25
675834,s273,25
675834,s272,20
675834,s271,30
675834,s277,19
675834,s278,30
675834,s279,27
675834,s280,25
675834,s281,21
675835,s273,20
675835,s275,26
675835,s276,21
675836,s278,24
675836,s279,28
675836,s277,30
675836,s271,18
675836,s280,20
675836,s276,21
675836,s275,28
675836,s274,26
675836,s273,26
675836,s281,26
675836,s272,21
675837,s280,25
675837,s278,22
675837,s277,29
675837,s275,30
675837,s274,29
675837,s272,19
675838,s271,27
675838,s277,25
675839,s273,21
675839,s274,29
675839,s275,18
675839,s277,23
675839,s276,21
675840,s276,22
675840,s278,20
675840,s281,25
675840,s274,28
675840,s273,21
675841,s274,18
675841,s275,19
675841,s280,30
675841,s273,20
675842,s275,27
675842,s274,25
675842,s272,21
675842,s271,25
675842,s276,29
675842,s277,22
675842,s280,21
675842,s281,18
675843,s275,22
675843,s274,24
675843,s272,24
675843,s273,27
675844,s273,26
675844,s274,19
675844,s275,23
675845,s271,26
675845,s272,27
675845,s273,19
675845,s274,30
675845,s275,29
675846,s271,22
675846,s273,30
675846,s275,26
675846,s276,30
675846,s277,18
675847,s280,27
675847,s279,27
675847,s278,19
675847,s274,23
675847,s273,28
675847,s277,22
675847,s272,23
675848,s272,28
675848,s274,26
675848,s275,22
675848,s277,21
675848,s278,26
675848,s280,22
675848,s281,19
675849,s272,22
675849,s273,20
675849,s276,29
675849,s280,26
675849,s274,26
675849,s275,20
675849,s277,18
675849,s278,26
675849,s279,23
675849,s281,20
675849,s271,24
675850,s280,25
675850,s271,22
675850,s272,23
675850,s274,21
675850,s275,20
675850,s276,29
675850,s279,23
675850,s281,26
675850,s277,27
675851,s272,21
675851,s274,29
675851,s275,20
675851,s279,25
675851,s280,20
675852,s271,22
675852,s275,20
675852,s276,18
675852,s277,23
675852,s281,26
675852,s280,18
675852,s279,28
675852,s278,19
675852,s274,23
675852,s273,18
675852,s272,21
675853,s276,19
675853,s280,28
675853,s279,18
675853,s275,18
675853,s274,27
675853,s278,21
675853,s281,18
675853,s277,27
675853,s273,22
675853,s271,25
675853,s272,21
675854,s272,21
675854,s277,23
675854,s271,20
675854,s279,28
675854,s274,21
675854,s281,22
675854,s275,18
675855,s272,18
675855,s273,25
675855,s274,21
675855,s275,29
675855,s279,19
675855,s280,26
675856,s273,29
675856,s280,29
675856,s281,23
675856,s272,20
675856,s271,29
675857,s279,21
675857,s274,25
675857,s272,20
675857,s278,28
675857,s276,26
675858,s275,24
675858,s276,19
675858,s278,25
675858,s271,26
675858,s281,27
675858,s274,22
675859,s272,28
675859,s273,29
675859,s276,20
675859,s277,28
675860,s275,27
675860,s274,19
675860,s280,26
675860,s277,29
675860,s281,25
675860,s279,24
675860,s278,21
675860,s276,21
675860,s273,22
675860,s271,21
675860,s272,28
675861,s273,20
675861,s274,22
675861,s276,29
675861,s279,28
675861,s281,19
675862,s273,26
675862,s279,24
675862,s272,22
675862,s271,29
675862,s280,27
675862,s278,21
675862,s277,24
675862,s276,27
675862,s274,27
675862,s281,30
675862,s275,21
675863,s274,23
675863,s273,22
675863,s272,30
675863,s278,19
675863,s281,22
675864,s274,24
675864,s275,19
675864,s276,20
675864,s277,20
675864,s278,27
675864,s279,23
675864,s273,18
675864,s281,19
675864,s280,25
675864,s271,21
675864,s272,25
675865,s274,25
675865,s276,21
675865,s279,21
675865,s278,22
675865,s273,26
675865,s272,19
675866,s271,28
675866,s281,23
675866,s275,27
675866,s276,19
675866,s277,24
675866,s274,26
675866,s272,25
675866,s280,29
675866,s279,20
675866,s278,24
675866,s273,30
675867,s271,26
675867,s272,28
675867,s277,28
675867,s274,26
675868,s277,28
675868,s274,30
675869,s272,26
675869,s274,26
675869,s275,20
675870,s271,19
675870,s272,27
675870,s278,22
675870,s281,19
675871,s280,28
675871,s281,21
675871,s271,25
675871,s272,19
675871,s273,19
675871,s279,23
675871,s278,23
675871,s277,24
675871,s276,23
675871,s274,27
675871,s275,30
675872,s274,28
675872,s277,22
675872,s272,29
675873,s274,25
675873,s281,19
675873,s276,29
675873,s275,29
675873,s272,22
675874,s271,28
675874,s281,22
675874,s280,27
675874,s272,19
675874,s276,22
675874,s273,19
675874,s274,22
675874,s278,27
675874,s277,22
675874,s279,23
675874,s275,20
675875,s279,29
675875,s280,29
675875,s273,24
675875,s277,29
675875,s281,25
675876,s275,28
675876,s276,29
675876,s277,27
675876,s278,24
675876,s279,30
675876,s274,26
675876,s273,22
675876,s281,22
675876,s271,22
675876,s272,27
675876,s280,18
675877,s275,22
675877,s274,26
675877,s273,24
675877,s277,30
675877,s271,21
675877,s279,28
675877,s278,30
675877,s276,26
675877,s272,22
675877,s281,23
675877,s280,24
675878,s271,23
675878,s273,25
675878,s274,20
675878,s276,27
675878,s279,28
675879,s276,19
675879,s279,23
675879,s271,29
675879,s272,30
675879,s274,29
675879,s278,23
675879,s277,20
675879,s281,18
675879,s280,28
675879,s275,21
675880,s271,30
675880,s275,28
675881,s279,26
675881,s281,21
675881,s278,29
675881,s280,29
675881,s277,21
675881,s276,21
675881,s275,27
675881,s274,26
675881,s273,18
675881,s272,18
675881,s271,23
675882,s280,26
675882,s279,29
675882,s276,30
675882,s275,29
675882,s274,19
675882,s281,26
675882,s273,28
675882,s272,24
675883,s275,21
675883,s279,23
675883,s278,22
675883,s277,20
675883,s276,26
675883,s274,26
675883,s273,21
675883,s272,18
675883,s271,26
675883,s280,18
675883,s281,23
675884,s281,21
675884,s280,24
675884,s279,29
675884,s278,29
675884,s276,18
675884,s274,19
675884,s271,19
675885,s275,26
675885,s276,19
675885,s277,21
675885,s273,19
675885,s274,25
675885,s279,24
675885,s280,29
675885,s278,27
675885,s281,20
675885,s272,28
675885,s271,22
675886,s275,28
675886,s274,27
675886,s273,19
675886,s272,20
675886,s276,21
675886,s281,18
675886,s279,20
675887,s275,20
675887,s274,30
675887,s273,22
675888,s272,20
675888,s277,24
675888,s278,22
675888,s281,20
675888,s273,23
675889,s280,27
675889,s279,26
675889,s272,19
675889,s273,19
675889,s278,21
675889,s276,23
675889,s274,25
675890,s273,20
675890,s272,22
675890,s279,26
675890,s280,18
675890,s281,19
675890,s276,29
675890,s278,24
675891,s273,30
675891,s276,18
675891,s278,30
675891,s279,19
675891,s281,21
675892,s275,25
675892,s274,21
675892,s277,23
675892,s271,30
675892,s273,25
675893,s272,23
675893,s271,25
675893,s279,24
675893,s280,22
675893,s278,26
675893,s277,29
675893,s276,21
675893,s275,21
675893,s273,30
675893,s281,29
675893,s274,26
675894,s277,24
675894,s275,21
675894,s274,30
675894,s273,20
675894,s280,18
675894,s278,28
675894,s271,20
675894,s281,24
675895,s274,27
675895,s275,27
675895,s272,23
675896,s279,19
675896,s272,20
675896,s273,19
675896,s274,28
675896,s275,19
675896,s276,25
675896,s277,23
675896,s278,19
675896,s280,22
675896,s271,20
675896,s281,19
675897,s274,27
675897,s275,22
675897,s273,22
675897,s278,22
675897,s280,30
675897,s279,26
675898,s272,20
675898,s273,26
675898,s276,20
675899,s272,27
675899,s273,28
675899,s276,23
675899,s277,23
675900,s278,22
675900,s280,29
675900,s279,25
675900,s276,25
675900,s274,27
675900,s271,20
675900,s277,20
675901,s272,25
675901,s275,19
675901,s276,19
675902,s277,29
675902,s278,19
675902,s276,27
675902,s281,22
675902,s275,24
675902,s280,26
675902,s279,28
675902,s272,29
675902,s274,26
675902,s273,30
675902,s271,30
675903,s275,18
675903,s274,24
675903,s273,28
675903,s272,20
675903,s271,19
675903,s277,24
675903,s278,20
675903,s279,26
675903,s280,19
675903,s281,21
675903,s276,29
675904,s281,22
675904,s280,26
675904,s278,20
675904,s275,30
675904,s276,21
675904,s272,21
675904,s271,26
675904,s277,23
675905,s272,21
675905,s274,23
675905,s275,30
675905,s276,27
675905,s280,27
675905,s281,22
675905,s279,29
675905,s277,23
675905,s271,21
675905,s273,29
675905,s278,19
675906,s281,21
675906,s280,24
675906,s279,18
675906,s277,21
675906,s276,26
675906,s275,26
675906,s274,22
675906,s273,26
675906,s278,27
675906,s271,29
675906,s272,29
675907,s277,25
675907,s276,21
675907,s275,30
675907,s274,26
675907,s272,26
675907,s271,23
675908,s272,28
675908,s271,21
675908,s276,28
675909,s279,25
675909,s278,29
675909,s277,22
675909,s276,28
675909,s275,22
675909,s274,22
675909,s281,30
675909,s272,29
675909,s271,18
675909,s280,30
675909,s273,30
675910,s271,28
675910,s274,30
675910,s275,23
675910,s280,25
675911,s275,29
675911,s277,18
675911,s272,25
675911,s281,25
675911,s280,30
675911,s279,21
675911,s278,26
675912,s281,27
675912,s280,26
675912,s273,19
675912,s272,29
675912,s274,27
675912,s275,28
675912,s276,27
675912,s271,25
675912,s279,25
675912,s277,24
675912,s278,30
675913,s276,28
675913,s275,18
675913,s277,27
675913,s271,23
675913,s280,21
675913,s279,18
675913,s278,19
675913,s274,27
675913,s273,19
675913,s272,22
675913,s281,20
675914,s276,30
675915,s275,26
675915,s272,26
675915,s276,29
675915,s271,21
675916,s274,23
675916,s277,23
675916,s281,27
675916,s279,22
675916,s278,22
675916,s276,28
675916,s272,27
675916,s275,29
675916,s271,28
675916,s273,21
675916,s280,19
675917,s271,30
675917,s272,30
675917,s273,23
675917,s278,23
675917,s274,22
675917,s275,23
675917,s279,19
675917,s281,22
675917,s277,30
675917,s276,30
675917,s280,18
675918,s271,29
675918,s280,29
675918,s279,23
675918,s278,22
675918,s277,19
675918,s276,19
675918,s275,24
675918,s274,28
675918,s273,21
675918,s272,26
675918,s281,25
675919,s279,29
675919,s272,27
675919,s273,26
675919,s274,18
675919,s277,29
675919,s281,30
675919,s278,30
675919,s280,27
675919,s275,22
675919,s276,29
675919,s271,23
675920,s274,27
675920,s277,24
675920,s278,20
675920,s280,28
675920,s271,26
675921,s271,19
675921,s272,18
675921,s276,29
675921,s273,22
675921,s278,21
675921,s274,22
675921,s279,19
675921,s280,22
675921,s281,19
675921,s275,26
675922,s271,26
675922,s273,23
675922,s275,19
675922,s279,24
675922,s277,22
675922,s276,23
675923,s280,24
675923,s279,29
675923,s278,29
675923,s275,28
675923,s276,30
675923,s281,26
675923,s273,27
675923,s272,22
675923,s277,24
675923,s274,21
675923,s271,23
675924,s273,23
675924,s280,20
675924,s278,24
675924,s274,20
675924,s275,26
675925,s279,22
675925,s280,28
675925,s277,27
675925,s281,27
675925,s276,30
675925,s273,28
675925,s278,20
675926,s279,19
675926,s277,19
675926,s275,27
675926,s274,20
675926,s271,27
675927,s276,28
675927,s275,29
675927,s274,19
675927,s277,20
675927,s278,20
675927,s273,24
675927,s272,22
675927,s279,22
675927,s280,24
675927,s281,21
675927,s271,26
675928,s279,23
675928,s280,27
675928,s274,26
675928,s275,20
675928,s277,22
675928,s272,30
675929,s275,20
675929,s273,20
675930,s281,22
675930,s279,22
675930,s278,23
675930,s271,18
675930,s272,22
675930,s273,23
675930,s280,18
675930,s275,20
675930,s274,19
675930,s277,26
675930,s276,27
675931,s273,20
675931,s272,19
675931,s276,24
675931,s275,25
675931,s278,20
675931,s279,18
675931,s274,30
675932,s271,19
675932,s272,23
675932,s274,30
675933,s271,19
675933,s275,30
675933,s276,19
675934,s281,23
675934,s279,25
675934,s280,20
675934,s271,30
675934,s275,21
675934,s276,18
675935,s271,29
675935,s272,20
675935,s273,29
675935,s279,23
675935,s274,27
675935,s276,26
675936,s272,20
675936,s281,27
675936,s279,19
675936,s278,28
675936,s277,18
675936,s276,21
675936,s275,20
675936,s273,18
675936,s271,29
675936,s280,23
675936,s274,25
675937,s279,22
675937,s271,23
675937,s275,21
675937,s274,30
675937,s276,18
675937,s273,22
675938,s277,28
675938,s271,22
675938,s275,28
675938,s272,22
675938,s276,29
675939,s273,26
675939,s276,23
675939,s277,18
675939,s279,27
675939,s280,23
675939,s274,29
675940,s275,24
675940,s276,20
675941,s276,26
675941,s277,24
675941,s273,23
675941,s271,26
675942,s271,22
675942,s277,23
675942,s276,29
675942,s275,22
675942,s274,29
675942,s273,20
675942,s272,26
675942,s281,20
675942,s278,18
675942,s279,26
675942,s280,29
675943,s271,25
675943,s277,21
675944,s272,23
675944,s273,30
675944,s280,23
675944,s281,22
675944,s274,26
675944,s275,19
675944,s277,19
675944,s271,27
675944,s279,22
675944,s276,22
675944,s278,24
675945,s273,24
675945,s272,19
675945,s271,20
675946,s275,20
675946,s276,30
675946,s271,20
675947,s275,25
675947,s278,26
675947,s271,27
675947,s272,18
675947,s274,24
675947,s277,28
675948,s272,23
675948,s278,28
675948,s279,22
675948,s271,27
675948,s275,25
675949,s277,29
675949,s276,29
675949,s271,28
675949,s275,26
675950,s276,21
675950,s275,19
675950,s274,25
675951,s280,18
675951,s274,30
675951,s273,29
675951,s278,24
675952,s272,21
675952,s280,23
675952,s274,19
675952,s279,20
675952,s275,30
675953,s272,22
675953,s271,29
675953,s273,19
675953,s278,22
675953,s274,23
675953,s276,28
675954,s278,25
675954,s281,26
675954,s280,20
675955,s272,23
675955,s273,20
675955,s275,23
675956,s281,25
675956,s280,20
675956,s279,21
675956,s276,29
675956,s275,30
675956,s274,30
675956,s272,26
675956,s271,25
675956,s278,19
675956,s277,28
675956,s273,27
675957,s274,25
675957,s275,20
675957,s276,25
675957,s277,29
675957,s278,24
675957,s279,18
675957,s281,21
675957,s271,21
675958,s271,27
675958,s272,23
675958,s278,29
675958,s277,30
675959,s271,29
675959,s272,21
675959,s275,19
675959,s276,26
675959,s277,22
675959,s279,20
675959,s281,27
675960,s277,23
675960,s272,25
675960,s273,23
675960,s274,26
675960,s275,27
675960,s276,24
675960,s271,21
675960,s279,18
675960,s278,23
675960,s280,24
675960,s281,30
675961,s271,28
675961,s272,22
675961,s273,27
675961,s274,27
675961,s275,29
675961,s277,28
675961,s279,24
675961,s278,29
675962,s274,30
675962,s278,24
675962,s279,20
675962,s280,26
675962,s272,22
675963,s272,23
675963,s278,30
675963,s273,23
675963,s276,19
675963,s277,26
675964,s271,20
675964,s273,30
675964,s272,23
675964,s274,21
675964,s275,21
675964,s276,19
675964,s277,23
675964,s278,23
675964,s281,18
675964,s280,23
675964,s279,27
675965,s271,19
675965,s277,28
675965,s275,19
675965,s274,19
675965,s273,28
675966,s275,27
675966,s279,20
675966,s281,18
675966,s280,21
675966,s278,27
675966,s276,18
675966,s271,20
675966,s277,22
675966,s272,21
675966,s273,22
675966,s274,29
675967,s276,18
675967,s277,29
675967,s278,30
675967,s279,22
675967,s280,29
675967,s273,19
675967,s275,19
675967,s274,19
675968,s272,23
675968,s276,23
675968,s281,27
675968,s274,28
675969,s272,23
675969,s279,29
675969,s278,19
675969,s281,24
675969,s276,23
675969,s275,28
675969,s277,24
675969,s274,24
675969,s273,20
675969,s271,21
675969,s280,24
675970,s273,19
675970,s274,24
675970,s277,21
675970,s278,24
675970,s271,29
675970,s272,24
675970,s281,21
675971,s271,18
675971,s276,18
675971,s277,23
675971,s272,19
675972,s280,23
675972,s278,27
675972,s281,27
675972,s274,18
675972,s275,26
675972,s276,18
675972,s273,25
675973,s277,23
675973,s280,22
675973,s276,22
675973,s278,25
675973,s274,23
675973,s281,19
675973,s273,26
675973,s272,30
675973,s271,25
675973,s275,22
675973,s279,21
675974,s275,30
675974,s273,24
675974,s274,26
675974,s272,28
675974,s271,21
675974,s276,27
675974,s280,18
675974,s278,22
675974,s279,18
675974,s281,26
675974,s277,29
675975,s276,25
675975,s275,30
675975,s271,29
675975,s273,30
675975,s274,21
675975,s277,25
675975,s278,21
675975,s279,18
675975,s280,23
675975,s281,19
675975,s272,28
675976,s274,25
675976,s273,19
675976,s276,28
675976,s281,18
675976,s275,26
675976,s277,18
675976,s278,22
675976,s279,30
675976,s280,24
675976,s272,19
675976,s271,22
675977,s273,18
675977,s277,28
675978,s271,27
675978,s272,20
675978,s278,19
675978,s273,30
675978,s280,27
675978,s274,25
675979,s275,29
675979,s276,26
675979,s277,25
675979,s278,21
675979,s280,27
675979,s273,18
675980,s271,30
675980,s272,22
675980,s281,28
675980,s280,18
675980,s279,18
675980,s278,20
675980,s277,30
675980,s276,27
675980,s273,18
675980,s275,22
675980,s274,29
675981,s278,19
675981,s277,19
675981,s276,28
675981,s273,25
675981,s272,21
675982,s271,26
675982,s272,21
675982,s273,29
675982,s275,23
675982,s276,30
675983,s271,27
675983,s272,24
675983,s274,25
675983,s280,28
675983,s281,28
675983,s278,30
675983,s276,25
675983,s277,25
675984,s276,20
675984,s275,19
675984,s273,22
675984,s277,21
675984,s279,25
675984,s278,28
675984,s274,22
675984,s271,26
675984,s272,19
675984,s280,20
675984,s281,29
675985,s273,27
675985,s274,26
675985,s277,19
675985,s276,28
675986,s271,23
675986,s272,18
675986,s275,22
675986,s276,28
675986,s277,30
675986,s279,20
675986,s280,18
675987,s274,30
675987,s276,23
675987,s271,28
675987,s273,29
675987,s275,22
675988,s273,19
675988,s274,18
675988,s271,25
675989,s271,23
675989,s272,26
675989,s273,25
675989,s274,22
675989,s277,21
675990,s273,18
675990,s271,19
675990,s279,27
675990,s275,23
675990,s274,18
675991,s271,21
675991,s272,28
675991,s276,25
675991,s277,19
675991,s278,20
675991,s280,27
675992,s279,28
675992,s271,19
675992,s274,28
675993,s272,29
675993,s271,23
675993,s273,26
675993,s278,19
675993,s279,18
675993,s277,20
675993,s276,19
675993,s275,29
675993,s274,28
675993,s281,23
675993,s280,29
675994,s275,21
675994,s271,20
675994,s273,22
675994,s280,29
675995,s279,21
675995,s276,24
675995,s280,23
675996,s272,22
675996,s275,27
675996,s276,18
675996,s279,30
675996,s281,24
675996,s271,27
675997,s276,27
675997,s279,25
675997,s280,24
675997,s271,28
675997,s272,24
675997,s275,29
675998,s271,23
675998,s273,25
675998,s281,29
675998,s276,21
675998,s277,21
675998,s280,27
675998,s278,18
675998,s275,30
675999,s279,21
675999,s280,25
675999,s281,30
675999,s278,26
675999,s273,24
675999,s275,23
675999,s272,27
675999,s271,22
675999,s274,25
675999,s276,25
675999,s277,29
676000,s271,22
676000,s272,24
676000,s274,30
676001,s276,22
676001,s275,19
676001,s279,24
676001,s280,18
676001,s277,26
676002,s271,27
676002,s272,25
676002,s273,28
676002,s274,19
676002,s275,22
676002,s276,25
676003,s274,21
676003,s272,28
676003,s276,25
676003,s271,29
676004,s271,26
676004,s272,28
676004,s274,18
676004,s276,25
676004,s277,22
676004,s278,29
676004,s279,23
676005,s279,20
676005,s278,22
676005,s281,26
676005,s276,30
676005,s274,27
676005,s280,20
676005,s275,30
676005,s273,21
676005,s272,28
676005,s271,20
676005,s277,26
676006,s279,21
676006,s277,27
676006,s274,27
676006,s275,22
676007,s279,27
676007,s271,26
676007,s274,30
676007,s276,21
676007,s277,22
676008,s281,28
676008,s280,20
676008,s278,26
676008,s277,26
676008,s275,19
676008,s272,30
676009,s271,28
676009,s272,26
676009,s273,21
676009,s280,27
676009,s274,22
676009,s279,21
676009,s278,22
676009,s277,20
676009,s276,23
676009,s275,22
676009,s281,24
676010,s271,28
676010,s277,29
676010,s272,21
676010,s273,24
676010,s275,23
676010,s276,19
676010,s274,27
676010,s280,19
676010,s281,22
676010,s279,27
676010,s278,19
676011,s273,27
676011,s279,24
676011,s278,30
676011,s276,22
676011,s277,20
676011,s281,22
676011,s280,22
676011,s275,21
676011,s274,28
676011,s272,19
676011,s271,24
676012,s271,30
676012,s275,25
676013,s277,25
676013,s271,29
676013,s273,23
676013,s274,22
676014,s276,20
676014,s275,30
676014,s273,28
676014,s274,23
676015,s272,30
676015,s273,19
676015,s274,27
676015,s275,18
676015,s276,30
676015,s278,19
676016,s276,19
676016,s271,29
676016,s272,27
676016,s273,29
676016,s274,25
676016,s275,18
676017,s278,20
676017,s271,30
676017,s280,29
676017,s281,23
676017,s277,21
676018,s271,18
676018,s273,30
